Product_ID,Mass,Product_Class,Product_Type,Unit_Price,Quantity sold,Branch_Id,Sales_Date,Branch_Size,Branch_Location,Branch_Type,Total sales in RWF
TONS22,10.153,Less fat,Sodas,3864.53302,208,S010,2/26/2019 0:00,,Kicukiro,Simba_Branch1,803822.8682
RPIS10,14.43,Less fat,Fried Foods,3465.74674,219,S009,2/26/2019 0:00,Level2,Gasabo,Simba_Branch1,758998.5361
MEES20,23.53,Less fat,Fruits line,1510.48758,230,S009,2/26/2019 0:00,Level2,Gasabo,Simba_Branch1,347412.1434
INOS69,11.544,Less fat,Alcohols,2415.73074,241,S005,2/26/2019 0:00,Level3,Kicukiro,Simba_Branch1,582191.1083
MEES14,15.795,Less fat,Hygiene,614.66442,252,S010,2/26/2019 0:00,,Kicukiro,Simba_Branch1,154895.4338
LLLS01,12.35,Less fat,Alcohols,2959.24904,263,S008,2/26/2019 0:00,Level2,Nyarugenge,Simba_Branch2,778282.4975
LYNS11,19.825,Less fat,Irish Potatoes,3377.37144,274,S015,2/26/2019 0:00,,Kicukiro,Simba_Branch1,925399.7746
RGYS11,0,Normal,Meat,1516.76758,285,S007,2/26/2019 0:00,Level2,Nyarugenge,Simba_Branch3,432278.7603
DAYS07,15.795,Less fat,Cooking Oil,1943.2361,296,S006,2/26/2019 0:00,Level3,Gasabo,Simba_Branch1,575197.8856
TOVS01,21.255,Less fat,kitchen items,1503.1337,307,S006,2/26/2019 0:00,Level3,Gasabo,Simba_Branch1,461462.0459
INSS13,0,Less fat,Meat,821.61868,318,S007,2/26/2019 0:00,Level2,Nyarugenge,Simba_Branch3,261274.7402
OIUS11,16.705,Less fat,Fried Foods,2475.3091,329,S009,2/26/2019 0:00,Level2,Gasabo,Simba_Branch1,814376.6939
COYS56,16.25,Less fat,Fruits line,1628.0743,340,S001,2/26/2019 0:00,,Nyarugenge,Simba_Branch4,553545.262
NICS1O,10.2765,Less fat,Irish Potatoes,1713.26878,351,S010,2/26/2019 0:00,,Kicukiro,Simba_Branch1,601357.3418
GGJS24,23.205,Less fat,Sodas,2409.94686,362,S008,2/26/2019 0:00,Level2,Nyarugenge,Simba_Branch2,872400.7633
SLAS17,9.373,Normal,Fried Foods,1583.08124,373,S015,2/26/2019 0:00,,Kicukiro,Simba_Branch1,590489.3025
ARMS10,6.7275,Less fat,Hygiene,582.27218,384,S005,2/26/2019 0:00,Level3,Kicukiro,Simba_Branch1,223592.5171
PRDS75,0,Less fat,Fruits line,2562.5697,395,S011,2/26/2019 0:00,Level3,Gasabo,Simba_Branch4,1012215.032
UELS88,21.06,Less fat,kitchen items,3031.92434,406,S010,2/26/2019 0:00,,Kicukiro,Simba_Branch1,1230961.282
TOMS33,18.2,Less fat,Sweet Potatoes,1630.18124,417,S003,2/26/2019 0:00,Level1,Nyarugenge,Simba_Branch1,679785.5771
UBES10,10.946,Less fat,Hygiene,1034.89376,428,S003,2/26/2019 0:00,Level1,Nyarugenge,Simba_Branch1,442934.5293
RAMS15,12.09,Less fat,Sweet Potatoes,3061.71352,439,S001,2/26/2019 0:00,,Nyarugenge,Simba_Branch4,1344092.235
AGRS10,12.2135,Less fat,Sodas,3550.9004,450,S005,2/26/2019 0:00,Level3,Kicukiro,Simba_Branch1,1597905.18
PJFS51,23.205,Normal,Meat,4094.45952,461,S015,2/26/2019 0:00,,Kicukiro,Simba_Branch1,1887545.839
NICS30,0,Less fat,Cheese,1164.95884,472,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,549860.5725
CERS05,7.969,Less fat,Cheese,944.41152,483,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,456150.7642
FFFS17,0,Less fat,Fruits line,3405.59062,494,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,1682361.766
MYES29,26.13,Normal,Fruits line,3050.2274,505,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1540364.837
JONS10,21.45,Normal,Packed Foods,1628.0743,516,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,840086.3388
LUBS33,7.2995,Less fat,Hygiene,1922.8261,527,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,1013329.355
KURS33,9.776,Normal,Sweet Potatoes,2874.5915,538,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,1546530.227
GPKS48,0,Normal,Clothes line,856.61398,549,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,470281.075
KATS15,17.94,Normal,Packed Foods,1372.45004,560,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,768572.0224
NAFS22,22.88,Normal,Fried Foods,1542.3837,571,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,880701.0927
AWYS40,26.65,Less fat,Fruits line,1921.29692,582,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1118194.807
VCSS42,15.34,Less fat,Hygiene,1836.10244,593,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1088808.747
VISS67,0,Normal,Cheese,2448.6191,604,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1478965.936
NCW05,26.325,Less fat,Hygiene,1701.78266,615,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1046596.336
ESTS23,20.605,Less fat,Simba Breads,2788.9009,626,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1745851.963
ABAS02,23.01,Less fat,Fried Foods,2610.62112,637,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1662965.653
INDS34,7.8455,Normal,Sweet Potatoes,2909.5868,648,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,1885412.246
WDOS11,0,Less fat,Fried Foods,2896.5715,659,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1908840.619
GCCS33,16.055,Less fat,kitchen items,1837.09468,670,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,1230853.436
PRDS22,19.045,Normal,Fried Foods,800.17562,681,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,544919.5972
BCCS07,14.1635,Less fat,Fruits line,2096.39588,692,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,1450705.949
RRYS20,20.475,Less fat,Cheese,587.97442,703,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,413346.0173
INTS92,14.495,Less fat,Cheese,695.10808,714,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,496307.1691
CCYS29,11.6805,Normal,Irish Potatoes,2065.0367,725,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1497151.608
NAFS22,22.88,Normal,Fried Foods,1489.0037,736,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,1095906.723
HSHS80,0,Less fat,kitchen items,2648.2603,747,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1978250.444
REDS07,17.095,Normal,Fried Foods,1406.49392,758,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,1066122.391
LLTS03,11.9535,Normal,Irish Potatoes,1358.93862,769,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1045023.799
DNIS33,0,Less fat,Sodas,1016.05376,780,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,792521.9328
PEOS23,25.48,Less fat,kitchen items,1679.84348,11,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,18478.27828
BGKS04,0,Normal,Cheese,686.22502,12,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,8234.70024
IYES13,26.26,Less fat,kitchen items,1463.96534,13,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,19031.54942
WANS19,0,Normal,Simba Breads,1729.4649,14,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,24212.5086
THSS50,10.075,Normal,Irish Potatoes,517.40606,15,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,7761.0909
TERS33,11.1475,Normal,Cheese,3048.61658,16,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,48777.86528
NNSS90,26.26,Normal,Sweet Potatoes,3096.2127,17,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,52635.6159
HITS01,25.155,Normal,Sweet Potatoes,2595.49888,18,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,46718.97984
LBCS93,9.5745,Less fat,Fruits line,3535.2019,19,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,67168.8361
FFPS34,9.75,Less fat,Irish Potatoes,3733.31242,20,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,74666.2484
HTFS01,10.79,Less fat,Fruits line,587.97442,21,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,12347.46282
TEDS33,21.775,Less fat,Fried Foods,2459.6091,22,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,54111.4002
STMS40,13.9035,Normal,Clothes line,2729.77784,23,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,62784.89032
TAUS13,7.644,Less fat,kitchen items,2316.36544,24,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,55592.77056
SEOS01,16.38,Less fat,Cheese,568.14218,25,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,14203.5545
UPES13,13.9035,Normal,Fried Foods,1161.85966,26,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,30208.35116
LQDS05,23.205,Less fat,Hygiene,1505.77758,27,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,40655.99466
TFFS12,25.675,Less fat,Fruits line,2952.96904,7,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,20670.78328
CCDS63,10.361,Less fat,Chinese Foods,1688.68572,8,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,13509.48576
PEFS29,0,Less fat,Hygiene,2291.8232,9,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,20626.4088
AASS54,20.41,Less fat,kitchen items,908.34234,8,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,7266.73872
PJPS03,19.63,Less fat,kitchen items,2194.06872,9,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,19746.61848
DRES25,8.619,Normal,Sweet Potatoes,2625.825,9.4,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,24682.755
OHGS01,11.18,Less fat,Hygiene,2212.37178,9.8,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,21681.24344
DIOS15,0,Normal,Meat,3104.0627,45,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,139682.8215
LAAS12,16.9,Less fat,kitchen items,4003.52198,46,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,184162.0111
REPS10,7.774,Less fat,Fruits line,2327.39626,47,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,109387.6242
GLDS03,7.839,Less fat,Cheese,2749.11396,48,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,131957.4701
KATS15,17.94,Normal,Packed Foods,1389.72019,49,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,68096.28931
GWIS25,0,Normal,Clothes line,2873.55844,50,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,143677.922
SVVS20,0,Less fat,Simba Breads,3588.49876,51,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,183013.4368
AVES14,20.93,Normal,Irish Potatoes,539.38606,52,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,28048.07512
ENTS01,26.13,Less fat,Hygiene,2251.62178,53,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,119335.9543
MENS12,11.921,Less fat,Sweet Potatoes,2228.5679,54,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,120342.6666
MADS53,14.1635,Less fat,Hygiene,4009.26504,55,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,220509.5772
OMBS21,6.9225,Normal,Cheese,876.52786,56,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,49085.56016
IEBS77,16.705,Less fat,Fruits line,3663.81794,22,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,80603.99468
OESS59,0,Less fat,Meat,3090.42882,24,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,74170.29168
KNDS01,19.955,Less fat,Sodas,1443.0184,36,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,51948.6624
EHNS17,21.71,Normal,Kabenzi Foods,1009.77376,10,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,10097.7376
RPIS33,17.29,Less fat,Fried Foods,1019.7307,21,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,21414.3447
NIBS22,0,Less fat,Cooking Oil,1234.99026,32,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,39519.68832
EEPS56,8.671,Normal,Fried Foods,1416.94698,43,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,60928.72014
HDCS08,26.65,Normal,Fruits line,3015.15046,54,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,162818.1248
UOYS01,19.63,Normal,Irish Potatoes,2065.0367,65,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,134227.3855
GGJS30,22.1,Less fat,kitchen items,1956.78834,76,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,148715.9138
HAVS18,10.946,Normal,Packed Foods,3573.87264,10,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,35738.7264
TILS36,19.76,Normal,Fruits line,2780.55478,21,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,58391.65038
ONGS04,22.1,Less fat,Hygiene,1963.6461,32,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,62836.6752
TAMS23,22.88,Normal,Kabenzi Foods,750.5542,43,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,32273.8306
TVSS10,23.4,Less fat,Packed Foods,2435.02604,54,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,131491.4062
TSMS45,18.98,Less fat,kitchen items,3091.46188,65,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,200945.0222
UAKS01,7.54,Less fat,Cheese,1403.85004,76,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,106692.603
NSOS21,12.74,Less fat,Cooking Oil,3018.29046,87,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,262591.27
BWYS27,0,Less fat,kitchen items,3937.12668,98,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,385838.4146
REHS11,18.59,Less fat,Irish Potatoes,1218.79414,109,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,132848.5613
KEFS27,14.43,Less fat,Sweet Potatoes,2494.10828,120,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,299292.9936
AKIS14,22.1,Less fat,Fruits line,2695.85642,131,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,353157.191
CSES01,24.18,Normal,Meat,766.75032,142,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,108878.5454
ZZES70,11.5635,Normal,Fried Foods,781.87256,153,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,119626.5017
EHOS07,0,Less fat,Sodas,1359.93086,164,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,223028.661
VIKS34,13.39,Less fat,Meat,1607.12736,175,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,281247.288
CAPS50,25.025,Normal,Packed Foods,2227.03872,186,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,414229.2019
EITS87,16.38,Less fat,Fried Foods,3310.52084,197,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,652172.6055
MAYS10,19.89,Normal,Packed Foods,3386.83226,208,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,704461.1101
FARS09,0,Normal,Packed Foods,2890.25068,219,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,632964.8989
ATTS01,0,Less fat,kitchen items,1936.45998,230,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,445385.7954
TRES17,0,Normal,Sweet Potatoes,1918.65304,241,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,462395.3826
ITUS99,24.18,Less fat,Fried Foods,2521.79052,252,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,635491.211
FKFS91,18.85,Less fat,Cooking Oil,2568.8497,263,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,675607.4711
NIBS03,17.55,Less fat,Fruits line,2819.68232,274,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,772592.9557
FKYS25,13.39,Less fat,Sweet Potatoes,2788.9009,285,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,794836.7565
ONGS04,0,Less fat,Hygiene,1905.5561,296,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,564044.6056
IEBS67,0,Less fat,Hygiene,2585.04582,307,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,793609.0667
ZIOS63,9.3015,Normal,Simba Breads,532.03218,318,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,169186.2332
EKSS10,21.45,Less fat,Hygiene,624.08442,329,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,205323.7742
DDDS19,7.267,Normal,Fried Foods,990.93376,340,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,336917.4784
KBBS08,19.695,Less fat,Sweet Potatoes,2349.83156,351,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,824790.8776
KERS09,17.03,Less fat,Cheese,2608.01806,362,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,944102.5377
SETS01,10.478,Less fat,Clothes line,3653.90182,373,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1362905.379
CHTS100,13.2535,Normal,Irish Potatoes,2191.46566,384,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,841522.8134
UHWS10,13.13,Less fat,Packed Foods,781.87256,395,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,308839.6612
GUYS15,8.1055,Less fat,kitchen items,4066.24034,406,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,1650893.578
ONIS12,16.25,Less fat,Simba Breads,3114.47494,417,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1298736.05
IDRS22,14.755,Normal,Cheese,1353.11392,428,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,579132.7578
COGS44,11.7845,Less fat,Irish Potatoes,1507.34758,439,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,661725.5876
INDS09,15.145,Normal,Fried Foods,1337.49556,450,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,601873.002
PROS01,23.66,Normal,Fruits line,897.88928,461,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,413926.9581
SEOS04,7.9495,Normal,Irish Potatoes,1429.46616,472,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,674708.0275
DIMS15,8.996,Normal,Clothes line,1422.11228,483,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,686880.2312
OUAKS90,9.1455,Less fat,Irish Potatoes,4141.5187,494,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,2045910.238
OMFS10,23.66,Less fat,Fried Foods,2195.1426,505,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,1108547.013
CKIS10,13.65,Normal,Fruits line,3434.38756,516,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1772143.981
MARS67,22.88,Less fat,Hygiene,3732.8163,527,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1967194.19
NIBS03,0,Less fat,Fruits line,2858.93232,538,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1538105.588
JORS10,25.675,Less fat,Fruits line,1829.78162,549,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1004550.109
NEWS14,21.45,Less fat,Fried Foods,1439.91922,560,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,806354.7632
NMZS78,17.095,Normal,Fruits line,2701.59948,571,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1542613.303
UKUS63,10.257,Less fat,Cheese,1844.40774,582,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,1073445.305
SQTS01,26.65,Normal,Irish Potatoes,1300.88944,593,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,771427.4379
RYTS02,21.125,Less fat,Fruits line,1945.30222,604,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,1174962.541
EITS87,16.38,Less fat,Fried Foods,3254.00084,615,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,2001210.517
TRES36,0,Less fat,Sweet Potatoes,1451.40534,626,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,908579.7428
CCDS10,11.4075,Less fat,Fruits line,1719.50796,637,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1095326.571
ROWS44,9.646,Normal,Chinese Foods,2899.13374,648,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,1878638.664
PEFS01,11.271,Less fat,Sodas,2289.26096,659,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,1508622.973
GIVS45,11.401,Normal,Fruits line,2677.51254,670,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1793933.402
PJPS08,25.155,Normal,Fruits line,3746.90548,681,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,2551642.632
UHWS12,21.125,Less fat,Cheese,1507.8437,692,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1043427.84
COUS18,14.95,Less fat,Hygiene,2035.70282,703,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,1431099.082
TILS50,14.43,Less fat,Packed Foods,1296.67556,714,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,925826.3498
LEYS93,0,Normal,Packed Foods,867.6448,725,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,629042.48
DDDS19,7.267,Normal,Fried Foods,987.79376,736,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,727016.2074
NDCS46,0,Less fat,Packed Foods,3450.00592,747,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,2577154.422
SHIS80,8.515,Less fat,Simba Breads,1616.05124,758,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1224966.84
GCCS48,8.905,Less fat,Irish Potatoes,4101.77258,769,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,3154263.114
OUTS11,27.625,Less fat,kitchen items,2262.53014,780,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1764773.509
TILS50,0,Less fat,Packed Foods,1329.64556,791,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1051749.638
JGKS01,16.64,Normal,Simba Breads,2178.90566,802,S001,2/27/2019 0:00,,Nyarugenge,Simba_Branch4,1747482.339
RHKS33,10.803,Normal,Fried Foods,2785.22396,813,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,2264387.079
RRTS90,15.73,Less fat,Alcohols,2812.9062,824,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,2317834.709
PQWS90,0,Less fat,Irish Potatoes,3057.49964,835,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,2553012.199
ARDS09,26.325,Less fat,kitchen items,2286.57626,846,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,1934443.516
RRRS09,0,Less fat,Sweet Potatoes,1228.25496,857,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,1052614.501
ELMS88,0,Normal,Fried Foods,4127.3887,868,S011,2/27/2019 0:00,Level3,Gasabo,Simba_Branch4,3582573.392
TEDS33,21.775,Less fat,Fried Foods,2451.7591,879,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,2155096.249
NNSS13,9.1975,Less fat,Cheese,2281.41096,890,S015,2/27/2019 0:00,,Kicukiro,Simba_Branch1,2030455.754
RKZS20,14.43,Normal,Fruits line,2561.49582,901,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,2307907.734
DFES34,8.619,Normal,Fried Foods,870.70316,912,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,794081.2819
VERS30,11.6155,Less fat,Irish Potatoes,862.39786,923,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,795993.2248
CHDS34,10.3155,Less fat,Cheese,807.5295,934,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,754232.553
SCES70,9.7305,Less fat,Fried Foods,1760.32796,945,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,1663509.922
CANS20,12.35,Less fat,Fried Foods,3977.94668,956,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,3802917.026
DDFS01,23.855,Less fat,Hygiene,3031.92434,967,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,2931870.837
MOUS78,8.2745,Less fat,Irish Potatoes,944.41152,978,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,923634.4666
WROS33,14.43,Less fat,Fruits line,2341.44462,989,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,2315688.729
EMMS10,14.8135,Less fat,Hygiene,2343.55156,10,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,23435.5156
OOKS01,12.8635,Normal,Irish Potatoes,4085.57646,21,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,85797.10566
ANDS23,9.984,Less fat,Hygiene,1356.83168,32,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,43418.61376
VMAS15,17.745,Less fat,Hygiene,886.9401,43,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,38138.4243
VEKS30,20.475,Less fat,kitchen items,1547.549,54,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,83567.646
KLNS49,13.2535,Normal,Cheese,3080.01658,65,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,200201.0777
OODS09,14.1635,Less fat,Cooking Oil,789.18562,76,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,59978.10712
GGYS60,0,Normal,Sweet Potatoes,3072.6627,87,S007,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch3,267321.6549
MJDS83,23.01,Normal,Fruits line,758.36338,98,S006,2/27/2019 0:00,Level3,Gasabo,Simba_Branch1,74319.61124
ZOKS44,22.425,Less fat,Sodas,4135.2387,109,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,450741.0183
ITUS99,24.18,Less fat,Fried Foods,2528.07052,120,S003,2/27/2019 0:00,Level1,Nyarugenge,Simba_Branch1,303368.4624
ROFS44,17.94,Less fat,Packed Foods,1695.99878,131,S005,2/27/2019 0:00,Level3,Kicukiro,Simba_Branch1,222175.8402
RKZS20,14.43,Normal,Fruits line,2599.17582,142,S008,2/27/2019 0:00,Level2,Nyarugenge,Simba_Branch2,369082.9664
POSS01,13.2535,Normal,Meat,3063.2427,153,S010,2/27/2019 0:00,,Kicukiro,Simba_Branch1,468676.1331
SSIS01,7.644,Less fat,Alcohols,2416.22686,164,S009,2/27/2019 0:00,Level2,Gasabo,Simba_Branch1,396261.205
